3642763,Active,10/29/2014,09/06/2018,,10/29/2024
3642764,Active,10/29/2014,04/18/2017,,10/29/2024
3642896,Active,10/29/2014,01/31/2020,,10/29/2024
3642897,Active,10/29/2014,02/03/2020,,10/29/2024
3642898,Active,10/29/2014,04/07/2015,,10/29/2024
3642899,Active,10/29/2014,02/16/2018,,10/29/2024
3642900,Active,10/29/2014,02/27/2015,,10/29/2024
3642903,Active,10/29/2014,09/06/2018,,10/29/2024
3642906,Active,10/29/2014,06/22/2015,,10/29/2024
3643587,Terminated,10/30/2014,10/30/2014,04/30/2016,10/30/2024
3643588,Terminated,10/30/2014,10/30/2014,04/30/2016,10/30/2024
3644240,Active,11/04/2014,07/21/2017,,11/04/2024
3655158,Terminated,12/12/2014,12/12/2014,06/12/2016,12/12/2024
3655159,Terminated,12/12/2014,12/12/2014,06/12/2016,12/12/2024
3671902,Terminated,02/17/2015,02/17/2015,08/17/2016,02/17/2025
3673905,Active,02/24/2015,03/17/2016,,02/24/2025
3673917,Active,02/24/2015,10/06/2017,,02/24/2025
3691901,Active,04/16/2015,04/16/2015,,04/16/2025
3720745,Active,07/22/2015,12/03/2015,,07/22/2025
3720746,Active,07/22/2015,05/29/2019,,07/22/2025
3720838,Terminated,07/22/2015,07/22/2015,01/22/2017,07/22/2025
3737049,Active,09/23/2015,08/09/2019,,09/23/2025
3737050,Terminated,09/23/2015,09/23/2015,03/23/2017,09/23/2025
3755136,Terminated,11/18/2015,05/10/2016,05/18/2017,11/18/2025
3755138,Terminated,11/18/2015,05/11/2016,11/11/2017,11/18/2025
3759928,Active,12/03/2015,03/13/2017,,12/03/2025
3770604,Active,01/13/2016,02/22/2018,,01/13/2026
3770837,Active,01/14/2016,03/14/2017,,01/14/2026
3779149,Terminated,02/11/2016,02/11/2016,08/11/2017,02/11/2026
3779150,Terminated,02/11/2016,02/11/2016,08/11/2017,02/11/2026
3779378,Active,02/11/2016,11/09/2017,,02/11/2026
3779383,Terminated,02/11/2016,02/11/2016,08/11/2017,02/11/2026
3779385,Terminated,02/11/2016,02/11/2016,08/11/2017,02/11/2026
3780954,Active,02/17/2016,02/22/2018,,02/17/2026
3791198,Active,03/16/2016,03/16/2016,,03/16/2026
3791199,Active,03/16/2016,03/16/2016,,03/16/2026
3804320,Terminated,04/21/2016,04/21/2016,10/21/2017,04/21/2026
3806601,Terminated,04/28/2016,04/28/2016,10/28/2017,04/28/2026
3806603,Terminated,04/28/2016,04/28/2016,10/28/2017,04/28/2026
3811150,Terminated,05/12/2016,06/28/2016,12/28/2017,05/12/2026
3817962,Active,06/01/2016,06/01/2016,,06/01/2026
3817963,Active,06/01/2016,02/07/2020,,06/01/2026
3817964,Active,06/01/2016,02/07/2020,,06/01/2026
3826423,Active,06/28/2016,06/22/2018,,06/28/2026
3826424,Active,06/28/2016,04/17/2019,,06/28/2026
3827951,Active,07/06/2016,07/06/2016,,07/06/2026
3827952,Active,07/06/2016,07/06/2016,,07/06/2026
3833286,Active,07/22/2016,09/01/2016,,07/22/2026
3868163,Active,11/21/2016,09/24/2019,,11/21/2026
3884732,Active,01/26/2017,01/26/2017,,01/26/2027
3886697,Active,02/02/2017,02/02/2017,,02/02/2027
3907537,Active,04/05/2017,04/05/2017,,04/05/2027
3907539,Active,04/05/2017,04/05/2017,,04/05/2027
3907791,Terminated,04/05/2017,08/03/2017,02/03/2019,04/05/2027
3907792,Terminated,04/05/2017,04/05/2017,10/05/2018,04/05/2027
3907793,Terminated,04/05/2017,04/05/2017,10/05/2018,04/05/2027
3907796,Active,04/05/2017,07/15/2019,,04/05/2027
3911472,Active,04/18/2017,03/11/2020,,04/18/2027
3911473,Active,04/18/2017,03/11/2020,,04/18/2027
3911474,Active,04/18/2017,04/18/2017,,04/18/2027
3941481,Active,07/21/2017,07/21/2017,,07/21/2027
3945040,Terminated,08/03/2017,08/03/2017,02/03/2019,08/03/2027
3945041,Terminated,08/03/2017,08/03/2017,02/03/2019,08/03/2027
3945045,Terminated,08/03/2017,08/03/2017,02/03/2019,08/03/2027
3945276,Terminated,08/04/2017,08/04/2017,02/04/2019,08/04/2027
3945277,Terminated,08/04/2017,08/04/2017,02/04/2019,08/04/2027
3945355,Terminated,08/04/2017,08/04/2017,02/04/2019,08/04/2027
3946255,Active,08/08/2017,08/08/2017,,08/08/2027
3948518,Terminated,08/15/2017,08/15/2017,02/15/2019,08/15/2027
3949387,Terminated,08/17/2017,08/17/2017,02/17/2019,08/17/2027
3954835,Terminated,09/08/2017,09/08/2017,03/08/2019,09/08/2027
4003861,Terminated,02/22/2018,02/22/2018,08/22/2019,02/22/2028
4003862,Terminated,02/22/2018,02/22/2018,08/22/2019,02/22/2028
4044404,Terminated,05/11/2018,05/11/2018,11/11/2019,05/11/2028
4063791,Active,07/09/2018,11/20/2018,,07/09/2028
4077120,Active,08/24/2018,08/24/2018,,08/24/2028
4078788,Active,08/31/2018,09/25/2019,,08/31/2028
4080330,Active,09/06/2018,04/17/2019,,09/06/2028
4080331,Active,09/06/2018,09/06/2018,,09/06/2028
4090228,Active,10/11/2018,10/11/2018,,10/11/2028
4090477,Active,10/12/2018,10/12/2018,,10/12/2028
4090481,Active,10/12/2018,10/12/2018,,10/12/2028
4093900,Active,10/23/2018,02/03/2020,,10/23/2028
4097837,Active,11/05/2018,08/02/2019,,11/05/2028
4097838,Active,11/05/2018,02/07/2020,,11/05/2028
4112427,Active,12/27/2018,06/19/2019,,12/27/2028
4114248,Active,01/28/2019,01/28/2019,,01/28/2029
4114249,Active,01/28/2019,01/28/2019,,01/28/2029
4128634,Active,02/28/2019,02/28/2019,,02/28/2029
4172145,Active,06/19/2019,08/19/2019,,06/19/2029
4179484,Active,07/15/2019,07/15/2019,,07/15/2029
4185644,Active,08/02/2019,08/02/2019,,08/02/2029
4243901,Active,01/24/2020,01/24/2020,,01/24/2030
4248402,Active,02/07/2020,02/07/2020,,02/07/2030
4249800,Terminated,02/11/2020,02/11/2020,02/11/2020,02/11/2030
4249816,Active,02/11/2020,02/11/2020,,02/11/2030
