3484788,Cancelled,06/10/2013,05/19/2017,04/09/2019,06/10/2023
3484790,Cancelled,06/10/2013,05/19/2017,08/09/2018,06/10/2023
3484792,Cancelled,06/10/2013,05/19/2017,08/09/2018,06/10/2023
3485733,Terminated,06/12/2013,06/12/2013,12/12/2014,06/12/2023
3485735,Cancelled,06/12/2013,10/06/2016,11/23/2016,06/12/2023
3485736,Cancelled,06/12/2013,05/19/2017,08/17/2018,06/12/2023
3485743,Cancelled,06/12/2013,05/19/2017,08/09/2018,06/12/2023
3485746,Cancelled,06/12/2013,05/19/2017,08/09/2018,06/12/2023
3485748,Cancelled,06/12/2013,05/19/2017,08/09/2018,06/12/2023
3485749,Cancelled,06/12/2013,11/28/2017,08/09/2018,06/12/2023
3485750,Cancelled,06/12/2013,05/19/2017,08/09/2018,06/12/2023
3485751,Cancelled,06/12/2013,05/19/2017,08/09/2018,06/12/2023
3485752,Cancelled,06/12/2013,05/19/2017,08/09/2018,06/12/2023
3485753,Cancelled,06/12/2013,05/19/2017,08/09/2018,06/12/2023
3485754,Cancelled,06/12/2013,05/19/2017,08/09/2018,06/12/2023
3485755,Cancelled,06/12/2013,10/06/2016,11/23/2016,06/12/2023
3485756,Cancelled,06/12/2013,05/19/2017,08/09/2018,06/12/2023
3485757,Cancelled,06/12/2013,05/19/2017,08/09/2018,06/12/2023
3485758,Cancelled,06/12/2013,05/19/2017,08/09/2018,06/12/2023
3485759,Cancelled,06/12/2013,05/19/2017,08/09/2018,06/12/2023
3485962,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3485973,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486007,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486008,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486064,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486065,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486066,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486069,Cancelled,06/13/2013,10/06/2016,11/23/2016,06/13/2023
3486070,Cancelled,06/13/2013,10/06/2016,11/23/2016,06/13/2023
3486072,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486073,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486075,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486144,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486150,Cancelled,06/13/2013,05/22/2017,08/09/2018,06/13/2023
3486151,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486153,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486155,Terminated,06/13/2013,06/13/2013,12/13/2014,06/13/2023
3486156,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3486158,Cancelled,06/13/2013,10/06/2016,11/23/2016,06/13/2023
3486159,Cancelled,06/13/2013,05/19/2017,08/09/2018,06/13/2023
3518118,Cancelled,09/23/2013,05/19/2017,08/09/2018,09/23/2023
3637093,Cancelled,10/07/2014,05/22/2017,08/09/2018,10/07/2024
3637097,Cancelled,10/07/2014,05/19/2017,08/09/2018,10/07/2024
3642617,Cancelled,10/29/2014,05/19/2017,08/09/2018,10/29/2024
3710219,Cancelled,06/15/2015,05/19/2017,08/09/2018,06/15/2025
3723401,Cancelled,07/31/2015,10/06/2016,04/03/2017,07/31/2025
3724414,Cancelled,08/04/2015,10/06/2016,04/03/2017,08/04/2025
3730325,Cancelled,08/25/2015,10/06/2016,03/29/2017,08/25/2025
3731128,Cancelled,08/27/2015,10/06/2016,03/29/2017,08/27/2025
3731153,Cancelled,08/27/2015,10/06/2016,03/29/2017,08/27/2025
3731234,Cancelled,08/27/2015,10/06/2016,03/29/2017,08/27/2025
3731235,Cancelled,08/27/2015,10/06/2016,03/29/2017,08/27/2025
3731236,Cancelled,08/27/2015,10/06/2016,03/29/2017,08/27/2025
3731719,Cancelled,08/31/2015,10/06/2016,03/29/2017,08/31/2025
3731721,Cancelled,08/31/2015,10/06/2016,03/29/2017,08/31/2025
3731722,Cancelled,08/31/2015,10/06/2016,03/29/2017,08/31/2025
3731723,Cancelled,08/31/2015,10/06/2016,03/29/2017,08/31/2025
3731724,Cancelled,08/31/2015,10/06/2016,03/29/2017,08/31/2025
3731725,Cancelled,08/31/2015,10/06/2016,03/29/2017,08/31/2025
3731726,Cancelled,08/31/2015,10/06/2016,03/29/2017,08/31/2025
3731731,Cancelled,08/31/2015,10/06/2016,03/29/2017,08/31/2025
3731739,Cancelled,08/31/2015,10/06/2016,03/29/2017,08/31/2025
3731794,Cancelled,08/31/2015,10/06/2016,04/25/2017,08/31/2025
3732232,Cancelled,09/01/2015,10/06/2016,04/25/2017,09/01/2025
3736520,Cancelled,09/22/2015,10/06/2016,03/29/2017,09/22/2025
3736570,Cancelled,09/22/2015,10/06/2016,03/29/2017,09/22/2025
3736621,Cancelled,09/22/2015,10/06/2016,03/29/2017,09/22/2025
3736622,Cancelled,09/22/2015,10/06/2016,03/29/2017,09/22/2025
3739474,Cancelled,10/01/2015,10/06/2016,03/29/2017,10/01/2025
3739478,Cancelled,10/01/2015,10/06/2016,03/29/2017,10/01/2025
3767059,Cancelled,12/29/2015,05/19/2017,08/09/2018,12/29/2025
3798226,Cancelled,04/05/2016,10/06/2016,03/29/2017,04/05/2026
3799920,Cancelled,04/11/2016,10/06/2016,03/29/2017,04/11/2026
3801868,Cancelled,04/15/2016,05/19/2017,04/09/2019,04/15/2026
3801869,Cancelled,04/15/2016,05/19/2017,04/09/2019,04/15/2026
