3333556,Cancelled,11/22/2011,11/22/2011,09/10/2019,11/22/2021
3333557,Cancelled,11/22/2011,11/22/2011,09/10/2019,11/22/2021
3333561,Cancelled,11/22/2011,06/23/2014,09/10/2019,11/22/2021
3333563,Cancelled,11/22/2011,06/23/2014,09/10/2019,11/22/2021
3333604,Cancelled,11/22/2011,07/23/2014,09/10/2019,11/22/2021
3333605,Cancelled,11/22/2011,06/23/2014,09/10/2019,11/22/2021
3342002,Cancelled,01/05/2012,06/23/2014,09/10/2019,01/05/2022
3342003,Cancelled,01/05/2012,06/23/2014,09/10/2019,01/05/2022
3376737,Active,05/10/2012,10/13/2017,,05/10/2022
3377151,Cancelled,05/11/2012,05/11/2012,09/10/2019,05/11/2022
3377154,Active,05/11/2012,10/01/2019,,05/11/2022
3377176,Active,05/11/2012,01/18/2018,,05/11/2022
3377178,Active,05/11/2012,01/18/2018,,05/11/2022
3377179,Active,05/11/2012,10/13/2017,,05/11/2022
3377180,Active,05/11/2012,09/05/2018,,05/11/2022
3377823,Cancelled,05/15/2012,05/15/2012,12/10/2012,05/15/2022
3378757,Cancelled,05/17/2012,05/17/2012,09/10/2019,05/17/2022
3378758,Cancelled,05/17/2012,05/17/2012,09/10/2019,05/17/2022
3378759,Cancelled,05/17/2012,05/17/2012,09/10/2019,05/17/2022
3378761,Cancelled,05/17/2012,05/17/2012,09/10/2019,05/17/2022
3456569,Active,03/14/2013,09/05/2018,,03/14/2023
3584068,Active,04/15/2014,09/25/2018,,04/15/2024
3584070,Active,04/15/2014,09/25/2018,,04/15/2024
3653823,Active,12/08/2014,03/29/2016,,12/08/2024
3653824,Active,12/08/2014,03/29/2016,,12/08/2024
3653827,Active,12/08/2014,12/16/2015,,12/08/2024
3653830,Active,12/08/2014,12/16/2015,,12/08/2024
3653844,Active,12/08/2014,04/15/2016,,12/08/2024
3653845,Active,12/08/2014,04/15/2016,,12/08/2024
3945278,Terminated,08/04/2017,08/04/2017,02/04/2019,08/04/2027
3945279,Terminated,08/04/2017,08/04/2017,02/04/2019,08/04/2027
