3859139;Active;41.65611;-83.44472;181.5m;41.69781;-84.17308;244.1m;['010895.00000000', '010895.00000000']
3859139;Active;41.65611;-83.44472;181.5m;41.69781;-84.17308;244.1m;['010775.00000000', '010775.00000000']
3859139;Active;41.65611;-83.44472;181.5m;41.69781;-84.17308;244.1m;['011095.00000000', '011095.00000000']
3859139;Active;41.65611;-83.44472;181.5m;41.69781;-84.17308;244.1m;['011135.00000000', '011135.00000000']
3859139;Active;41.65611;-83.44472;181.5m;41.607;-82.72097;190.5m;['011135.00000000', '011135.00000000']
3859139;Active;41.65611;-83.44472;181.5m;41.607;-82.72097;190.5m;['011055.00000000', '011055.00000000']
3859140;Terminated;41.501;-81.69383;199.0m;41.65611;-83.44472;181.5m;['010975.00000000', '010975.00000000', '010975.00000000', '010975.00000000', '010975.00000000', '010975.00000000', '010975.00000000', '010975.00000000', '010975.00000000']
3859140;Terminated;41.501;-81.69383;199.0m;41.65611;-83.44472;181.5m;['011095.00000000', '011095.00000000', '011095.00000000', '011095.00000000', '011095.00000000', '011095.00000000', '011095.00000000', '011095.00000000', '011095.00000000']
3859140;Terminated;41.501;-81.69383;199.0m;41.50561;-81.19008;400.0m;['011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000']
3859140;Terminated;41.501;-81.69383;199.0m;41.50561;-81.19008;400.0m;['011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000', '011625.00000000']
3859140;Terminated;41.501;-81.69383;199.0m;41.50561;-81.19008;400.0m;['011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000']
3859140;Terminated;41.501;-81.69383;199.0m;41.50561;-81.19008;400.0m;['011665.00000000', '011665.00000000', '011665.00000000', '011665.00000000', '011665.00000000', '011665.00000000', '011665.00000000', '011665.00000000', '011665.00000000']
3860989;Terminated;41.50556;-81.18989;400.8m;41.42683;-80.27675;411.2m;['011095.00000000', '011095.00000000', '011095.00000000', '011095.00000000']
3860989;Terminated;41.50556;-81.18989;400.8m;41.42683;-80.27675;411.2m;['011135.00000000', '011135.00000000', '011135.00000000', '011135.00000000']
3860989;Terminated;41.50556;-81.18989;400.8m;41.42683;-80.27675;411.2m;['010975.00000000', '010975.00000000', '010975.00000000', '010975.00000000']
3860989;Terminated;41.50556;-81.18989;400.8m;41.42683;-80.27675;411.2m;['010775.00000000', '010775.00000000', '010775.00000000', '010775.00000000']
3871545;Active;41.37972;-79.65639;494.7m;41.40486;-79.94736;469.7m;['010735.00000000', '010735.00000000', '010735.00000000']
3871545;Active;41.37972;-79.65639;494.7m;41.40486;-79.94736;469.7m;['010895.00000000', '010895.00000000', '010895.00000000']
3871545;Active;41.37972;-79.65639;494.7m;41.40486;-79.94736;469.7m;['010815.00000000', '010815.00000000', '010815.00000000']
3871545;Active;41.37972;-79.65639;494.7m;41.40486;-79.94736;469.7m;['010935.00000000', '010935.00000000', '010935.00000000']
3871545;Active;41.37972;-79.65639;494.7m;41.31728;-78.99475;612.6m;['010895.00000000', '010895.00000000']
3871545;Active;41.37972;-79.65639;494.7m;41.31728;-78.99475;612.6m;['010935.00000000', '010935.00000000']
3871545;Active;41.37972;-79.65639;494.7m;41.31728;-78.99475;612.6m;['010975.00000000', '010975.00000000']
3871545;Active;41.37972;-79.65639;494.7m;41.31728;-78.99475;612.6m;['011175.00000000', '011175.00000000']
3875381;Terminated;41.44192;-80.27317;428.7m;41.50561;-81.19008;400.0m;['011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000', '011585.00000000']
3875381;Terminated;41.44192;-80.27317;428.7m;41.50561;-81.19008;400.0m;['011665.00000000', '011665.00000000', '011665.00000000', '011665.00000000', '011665.00000000', '011665.00000000', '011665.00000000', '011665.00000000', '011665.00000000']
3875381;Terminated;41.44192;-80.27317;428.7m;41.50561;-81.19008;400.0m;['011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000', '011545.00000000']
3875381;Terminated;41.44192;-80.27317;428.7m;41.50561;-81.19008;400.0m;['011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000', '011505.00000000']
3875381;Terminated;41.44192;-80.27317;428.7m;41.50561;-81.19008;400.0m;['011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000', '011385.00000000']
