3587901,Active,04/25/2014,04/14/2018,,04/25/2024
3587902,Active,04/25/2014,04/14/2018,,04/25/2024
3587903,Active,04/25/2014,04/14/2018,,04/25/2024
3587904,Active,04/25/2014,04/14/2018,,04/25/2024
3587905,Cancelled,04/25/2014,06/02/2014,09/05/2017,04/25/2024
3587906,Active,04/25/2014,04/14/2018,,04/25/2024
3587907,Cancelled,04/25/2014,06/05/2014,09/05/2017,04/25/2024
3589478,Cancelled,04/29/2014,04/29/2014,07/22/2014,04/29/2024
3589479,Cancelled,04/29/2014,03/09/2015,09/05/2017,04/29/2024
3594121,Active,05/12/2014,04/14/2018,,05/12/2024
3598216,Active,05/22/2014,04/14/2018,,05/22/2024
3598460,Active,05/23/2014,04/14/2018,,05/23/2024
3598461,Active,05/23/2014,06/17/2019,,05/23/2024
3598462,Active,05/23/2014,04/14/2018,,05/23/2024
3598463,Active,05/23/2014,04/14/2018,,05/23/2024
3598464,Active,05/23/2014,04/14/2018,,05/23/2024
3598465,Cancelled,05/23/2014,08/30/2017,09/05/2017,05/23/2024
3599892,Cancelled,05/29/2014,10/01/2014,09/05/2017,05/29/2024
3600069,Active,05/29/2014,04/14/2018,,05/29/2024
3604631,Cancelled,06/11/2014,06/11/2014,09/05/2017,06/11/2024
3607910,Active,06/20/2014,04/14/2018,,06/20/2024
3614265,Active,07/11/2014,04/14/2018,,07/11/2024
3614266,Active,07/11/2014,07/31/2018,,07/11/2024
3614267,Active,07/11/2014,04/14/2018,,07/11/2024
3620428,Cancelled,08/04/2014,03/09/2015,09/05/2017,08/04/2024
3620430,Active,08/04/2014,04/14/2018,,08/04/2024
3620432,Cancelled,08/04/2014,03/09/2015,09/05/2017,08/04/2024
3620433,Active,08/04/2014,04/14/2018,,08/04/2024
3640065,Cancelled,10/20/2014,02/25/2015,09/05/2017,10/20/2024
3640066,Active,10/20/2014,04/14/2018,,10/20/2024
3642035,Active,10/27/2014,04/14/2018,,10/27/2024
3651306,Active,11/26/2014,04/14/2018,,11/26/2024
3651308,Cancelled,11/26/2014,01/30/2015,09/05/2017,11/26/2024
3651776,Cancelled,12/01/2014,06/19/2015,09/05/2017,12/01/2024
3654960,Cancelled,12/11/2014,12/11/2014,09/05/2017,12/11/2024
3654961,Active,12/11/2014,04/25/2019,,12/11/2024
3654962,Terminated,12/11/2014,12/11/2014,06/11/2016,12/11/2024
3667152,Cancelled,01/30/2015,09/30/2015,09/05/2017,01/30/2025
3710218,Terminated,06/15/2015,06/15/2015,12/15/2016,06/15/2025
3710223,Active,06/15/2015,04/14/2018,,06/15/2025
3722707,Active,07/29/2015,04/14/2018,,07/29/2025
3723826,Cancelled,08/03/2015,08/03/2015,09/05/2017,08/03/2025
3739288,Cancelled,09/30/2015,09/30/2015,09/05/2017,09/30/2025
3739290,Cancelled,09/30/2015,09/30/2015,09/05/2017,09/30/2025
3739291,Active,09/30/2015,04/14/2018,,09/30/2025
3739294,Active,09/30/2015,04/14/2018,,09/30/2025
3739295,Active,09/30/2015,04/14/2018,,09/30/2025
3745380,Active,10/19/2015,04/14/2018,,10/19/2025
3745506,Active,10/19/2015,04/14/2018,,10/19/2025
3779143,Active,02/11/2016,04/14/2018,,02/11/2026
3782992,Active,02/23/2016,04/14/2018,,02/23/2026
3786587,Active,03/03/2016,04/14/2018,,03/03/2026
3790130,Cancelled,03/14/2016,04/20/2016,09/05/2017,03/14/2026
3790595,Active,03/15/2016,04/14/2018,,03/15/2026
3791327,Active,03/16/2016,04/14/2018,,03/16/2026
3796513,Active,03/31/2016,04/14/2018,,03/31/2026
3796514,Active,03/31/2016,04/14/2018,,03/31/2026
3808349,Active,05/03/2016,04/14/2018,,05/03/2026
3808350,Cancelled,05/03/2016,05/03/2016,09/05/2017,05/03/2026
3816491,Active,05/26/2016,04/25/2019,,05/26/2026
3848514,Active,09/16/2016,04/14/2018,,09/16/2026
3883014,Active,01/21/2017,04/14/2018,,01/21/2027
3919504,Active,05/12/2017,04/14/2018,,05/12/2027
3931299,Active,06/15/2017,04/14/2018,,06/15/2027
3931300,Active,06/15/2017,04/14/2018,,06/15/2027
4036303,Active,04/19/2018,06/17/2019,,04/19/2028
4070084,Active,07/31/2018,07/31/2018,,07/31/2028
3382083,Cancelled,05/31/2012,09/09/2017,09/19/2017,05/31/2022
3556363,Active,01/28/2014,04/14/2018,,01/28/2024
3556368,Active,01/28/2014,04/14/2018,,01/28/2024
3556375,Active,01/28/2014,04/14/2018,,01/28/2024
3556376,Active,01/28/2014,04/14/2018,,01/28/2024
